THE ADVENTURE OF THE DANCING MEN	暗号舞踏人の謎
and down he dropped.	彼は斃れたのです。
I made away across the garden, and as I went I heard the window shut behind me.	私はそれから庭を横切って遁げましたが、私の後から窓を閉める音がきこえたのでした。
That's God's truth, gentlemen, every word of it,	皆さんこれは、すべて有りのままで、神明に誓って偽りはありません。
and I heard no more about it until that lad came riding up with a note which made me walk in here, like a jay, and give myself into your hands."	そして私は、その後は、あの若者がこの手紙を持って来て、私が、まるでむくどりのように、あなた方の網にかかってしまうまでは、何にも知りませんでした」
A cab had driven up whilst the American had been talking.	亜米利加（アメリカ）人が話している中に、馬車は着いていた。
Two uniformed policemen sat inside.	その中には制服の巡査が二人いた。
Inspector Martin rose and touched his prisoner on the shoulder.	検察官マーテンは起ち上って、犯人の肩に手をかけた。
"It is time for us to go."	「さあ行こう、――」
"Can I see her first?"	「ちょっと彼の女に逢わせて下さいませんでしょうか？」
"No, she is not conscious.	「いや、夫人はまだ意識が回復しないのだ。
Mr. Sherlock Holmes,	シャーロック・ホームズ先生、
I only hope that if ever again I have an important case, I shall have the good fortune to have you by my side."	――何卒この後も重大事件が突発した時は、よろしく御助力下さいますよう、幾重にもお願い申します」
We stood at the window and watched the cab drive away.	私たちは窓際に立って、馬車の遠ざかってゆくのを眺めた。
As I turned back, my eye caught the pellet of paper which the prisoner had tossed upon the table.	それから私は振り返った途端に犯人がテーブルの上に投げて行った、紙片を丸めたものを見つけた。
It was the note with which Holmes had decoyed him.	それはホームズが彼をおびき寄せた手紙であった。
"See if you can read it,	「さあ、君、これを読めるかね？
Watson,"	ワトソン君、――」
said he, with a smile.	ホームズは笑いながら云った。
It contained no word, but this little line of dancing men:	それは一語もなく、ただ次のような舞踏人の短い一行であった。
"If you use the code which I have explained,"	「いや、僕が使った、暗号表を用いれば、これはもうごく簡単なものだとわかるよ」
said Holmes,	ホームズは云った。
I was convinced that it was an invitation which he would not refuse,	「これは、"COME HERE AT ONCE"（すぐに来い）と云うだけのことだよ、いくら何でもこの招待状では、彼は万障を繰合せても来ると思ったのさ。
since he could never imagine that it could come from anyone but the lady.	何しろこうしたものを書ける者は、夫人以外には無いのだと彼は信じているのだからね。
And so, my dear Watson, we have ended by turning the dancing men to good when they have so often been the agents of evil, and I think that I have fulfilled my promise of giving you something unusual for your notebook.	さてこうして、親愛なワトソン君、我々もこの悪業の手先に使われていた舞踏人を、今度は善い意味のものに転化してしまったし、また僕も君の覚書の中に、一つはなはだ特異な件をお土産にしようと云う約束も、これでともかく果したわけだ。
Three-forty is our train, and I fancy we should be back in Baker Street for dinner."	三時四十分の汽車があるが、我々はベーカー街に行って、夕食でも食べるとしようか、――」
Only one word of epilogue.	簡単に結末だけを。
The American, Abe Slaney, was condemned to death at the winter assizes at Norwich, but his penalty was changed to penal servitude in consideration of mitigating circumstances, and the certainty that Hilton Cubitt had fired the first shot.	この亜米利加（アメリカ）人のアベー・スラネーは、ノーアウィッチの冬期巡回裁判で、死刑を宣告されたのであったが、しかしヒルトン・キューピット氏が、最初に発射したと云うことが明瞭になったので情状酌量して、死刑を改めて懲役刑とされた。
Of Mrs. Hilton Cubitt I only know that I have heard she recovered entirely, and that she still remains a widow, devoting her whole life to the care of the poor and to the administration of her husband's estate.	それからヒルトン・キューピット夫人については、その後負傷はすっかり癒り、寡婦として一貫し、その生涯を救貧事業と、亡夫の遺産管理に専念していると云うことをきいただけである。
