--but I'm afraid it WOULD be a little hard.'	――でも確かに、ちょっとはむずかしいかもしれないねえ」
He looked so vexed at the idea, that Alice changed the subject hastily.	騎士はそれを考えてずいぶんいらだっているようだったので、アリスはあわてて話をそらしました。
`What a curious helmet you've got!'	「すごく変わったかぶとですねえ！
she said cheerfully.	これもご自身の発明なんですかぁ？」
`Is that your invention too?'	と明るくたずねます。
The Knight looked down proudly at his helmet, which hung from the saddle.	騎士はほこらしげに、鞍からぶら下がっているかぶとを見おろしました。
`Yes,' he said,	「そうだよ。
`but I've invented a better one than that	でも、これよりもっといいのを発明したことがある
--like a sugar loaf.	――おさとうのかかったパンみたいなやつ。
When I used to wear it, if I fell off the horse, it always touched the ground directly.	それをかぶっていると、馬から落ちても、それが直接地面にふれてる。
So I had a VERY little way to fall, you see	だから、落ちる距離もすごく短くてすんだわけ
--But there WAS the danger of falling INTO it, to be sure.	――でも、確かにそのかぶとそのものの中に落っこちる危険は確かにあってね。
That happened to me once	一度そういうことがあって
--and the worst of it was, before I could get out again, the other White Knight came and put it on.	――しかも最悪だったのは、ぼくがそこから出られる前に、もう一人の白の騎士（ナイト）がやってきて、それをかぶっちゃったんだ。
He thought it was his own helmet.'	じぶんのかぶとだと思って」
The knight looked so solemn about it that Alice did not dare to laugh.	騎士はこれをずいぶんと荘厳な様子で申しますので、アリスは死んでも笑っちゃいけないと思いました。
`I'm afraid you must have hurt him,' she said in a trembling voice,	でも、ついつい声がふるえてしまいます。
`being on the top of his head.'	だってその方の頭のてっぺんにいたんですもの」
`I had to kick him, of course,'	「もちろん、けとばさなきゃダメだった」
the Knight said, very seriously.	騎士はもう真剣そのものです。
`And then he took the helmet off again	「そしたらあいつもかぶとを脱いでくれたんだけど
--but it took hours and hours to get me out.	――でも、ぼくを出してくれるのに、もう何時間もかかっちゃってね。
I was as fast as	もうはまりかたがきつかったもので
--as lightning, you know.'	――お酢のにおいみたいにね」
`But that's a different kind of fastness,'	「でもそれって、『きつい』がちがうでしょう」
Alice objected.	アリスは反論します。
The Knight shook his head.	騎士は首を横にふりました。
`It was all kinds of fastness with me, I can assure you!'	「ぼくの場合は、いろんなきつさだったんだよ、これは保証してもいい！」
he said.  He raised his hands in some excitement as he said this, and instantly rolled out of the saddle, and fell headlong into a deep ditch.	こう言いながら、ちょっと興奮して両手をあげ、そしてすぐさま鞍から転げて、深いみぞに頭からつっこんでしまいました。
Alice ran to the side of the ditch to look for him.	アリスはみぞの縁にかけていって、騎士を捜してみました。
She was rather startled by the fall,	いまの落下にはちょっと驚かされたのです。
as for some time he had kept on very well, and she was afraid that he really WAS hurt this time.	というのも、その前のしばらくは、なかなか上手に馬にのったままになっていたし、こんどこそはけがをしたんじゃないか、と思ってしまったからです。
However, though she could see nothing but the soles of his feet, she was much relieved to hear that he was talking on in his usual tone.	でも、見えるのは騎士の足の裏だけでしたが、でもいつもの調子で騎士がしゃべっているのがきこえて、アリスはとてもほっとしました。
`All kinds of fastness,' he repeated:	「いろんなきつさ、ね。
`but it was careless of him to put another man's helmet on	でもあいつも他の人のかぶとをかぶるなんて、不注意もはなはだしい
--with the man in it, too.'	――それも中に人が入ってるのをかぶるなんて」
`How CAN you go on talking so quietly, head downwards?'	「頭を下にして、いったいどうしてそんなにおちついてしゃべってられるんですか？」
Alice asked, as she dragged him out by the feet, and laid him in a heap on the bank.	とアリスは、騎士の足をつかんでひきずり出して、土手にぐったりと横たわらせてあげながらきいてみました。
The Knight looked surprised at the question.	騎士（ナイト）は、この質問におどろいたようでした。
`What does it matter where my body happens to be?' he said.	「ぼくの体がたまたまどこにあったって、関係ないでしょう。
`My mind goes on working all the same.	頭はぜんぜん変わらずにはたらき続けるんだよ。
In fact, the more head downwards I am, the more I keep inventing new things.'	いや実は、頭が下にあればあるほど、新しいものをどんどん発明できるんだよ」
`Now the cleverest thing of the sort that I ever did,' he went on after a pause, `was inventing a new pudding during the meat-course.'	ちょっと間をおいて、騎士（ナイト）は続けます。
`In time to have it cooked for the next course?'	「そのごはんのデザートに間に合うように思いつんたんですか？」
said Alice.	とアリス。
`Well, not the NEXT course,'	「いや、そのごはんのデザートは無理だよ」
the Knight said in a slow thoughtful tone:	と騎士（ナイト）は、ゆっくり考え深げに申します。
`no, certainly not the next COURSE.'	「いやいや、まさかそのごはんのデザートはね」
`Then it would have to be the next day.	「じゃあ、その次の日になっちゃったんですね。
I suppose you wouldn't have two pudding-courses in one dinner?'	一回のごはんで、デザート二回は無理ですもんね」
`Well, not the NEXT day,'	「うん、いいや次の日でもなかったな」
the Knight repeated as before:	と騎士は、さっきのように繰り返します。
`not the next DAY.	「いやいや次の日ではね。
In fact,'	いや実は」
he went on, holding his head down, and his voice getting lower and lower,	と頭を下げて、そして声をどんどん落としながら続けます。
`I don't believe that pudding ever WAS cooked!	「実はあのプリンが実際に料理されたことはないと思うんだよ。
In fact, I don't believe that pudding ever WILL be cooked!	それどころか、そのプリンはこれからだって、ぜったい料理されることはないと思うよ！
And yet it was a very clever pudding to invent.'	それでも、発明するのに実に巧みなプリンではあったわけ」
`What did you mean it to be made of?'	「それって、何でつくるつもりだったんですか？」
Alice asked, hoping to cheer him up,	とアリスは、騎士（ナイト）を元気づけようとしてきいてみました。
for the poor Knight seemed quite low-spirited about it.	かわいそうな騎士（ナイト）さんは、このことでかなり落ち込んでいるみたいだったからです。
`It began with blotting paper,'	「まずは吸い取り紙を用意しまして」
the Knight answered with a groan.	と騎士（ナイト）は、うめきながら答えます。
`That wouldn't be very nice, I'm afraid--'	「それじゃあんまりおいしくなさそう――」
`Not very nice ALONE,'	「それだけなら、そりゃおいしくないよ」
he interrupted, quite eagerly:	騎士（ナイト）は喜々としてわりこみました。
`but you've no idea what a difference it makes mixing it with other things	「でも他のものと混ぜると、もうぜんぜんちがってくるんだよ
--such as gunpowder and sealing-wax.	――火薬とか、封蝋なんかと混ぜるの。
And here I must leave you.'	で、ここでお別れだ」
They had just come to the end of the wood.	二人はちょうど森のはずれまでやってきたのでした。
Alice could only look puzzled:	アリスは、ぽかーんとした顔をするしかありませんでした。
she was thinking of the pudding.	なんせ、プリンのことを考えていたもので。
`You are sad,'	「悲しいんだね」
the Knight said in an anxious tone:	と騎士（ナイト）は心配そうに申します。
`let me sing you a song to comfort you.'	「歌をうたってなぐさめてあげよう」
`Is it very long?'	「すごく長いですか？」
Alice asked,	とアリスはたずねました。
for she had heard a good deal of poetry that day.	その日は、もうずいぶんたくさん詩をきかされてきたからです。
`It's  long,' said the Knight,	騎士（ナイト）は言いました。
`but very, VERY beautiful.	でも、それはそれはきれいなんだ。
Everybody that hears me sing it	ぼくが歌うのを聞いた人はみんな
--either it brings the TEARS into their eyes, or else--'	――みんな目に涙を浮かべるか、それとも――」
`Or else what?'	「それともなに？」
said Alice,	とアリス。
for the Knight had made a sudden pause.	騎士（ナイト）が急に口を止めたからです。
`Or else it doesn't, you know.	「それとも浮かべないか、だよ。
The name of the song is called "HADDOCKS' EYES."'	この歌の名前は『タラの目』と呼ばれてるんだ」
`Oh, that's the name of the song, is it?'	「ふーん、そういう名前なんですかぁ」
Alice said, trying to feel interested.	とアリスは、なんとか興味を持とうと努力して申しました。
`No, you don't understand,' the Knight said, looking a little vexed.	騎士（ナイト）はちょっといらいらしたようすで言います。
`That's what the name is CALLED.	それは歌の名前がそう呼ばれているっていう話。
The name really IS "THE AGED AGED MAN."'	名前そのものは『すごく歳寄りの男』なんだ」
`Then I ought to have said "That's what the SONG is called"?'	「じゃあ、『その歌はそう呼ばれてるんですかぁ』って言うべきだったのね、あたしは」
Alice corrected herself.	とアリスは自分を訂正しました。
`No, you oughtn't:	「いいや、べきじゃない。
that's quite another thing!	そりゃまったく別の話だよ！
The SONG is called "WAYS AND MEANS":	歌は『方法と手段』って呼ばれてるんだ。
but that's only what it's CALLED, you know!'	でも、これはそれがそう呼ばれてるってだけなんだよ、わかる？」
`Well, what IS the song, then?'	「じゃあそれなら結局、歌そのものはいったいなんなの？」
said Alice, who was by this time completely bewildered.	この時点でアリスは、もう完全に頭がこんがらがっていました。
`I was coming to that,' the Knight said.	「いま説明しようとしてたところ。
`The song really IS "A-SITTING ON A GATE":	歌そのものは『門にすわって』なんだよ。
and the tune's my own invention.'	そしてメロディはぼくならではの発明なんだ」
So saying, he stopped his horse and let the reins fall on its neck:	そう言いながら、騎士は馬を止めて、手綱をはなして馬の首にかけました。
then, slowly beating time with one hand, and with a faint smile lighting up his gentle foolish face, as if he enjoyed the music of his song, he began.	そして、片手でゆっくりと拍子を取りながら、自分の歌の音楽を楽しんでいるかように、優しいへんてこな顔を軽い微笑でかがやかせつつ、歌い出したのでした。
Of all the strange things that Alice saw in her journey Through The Looking-Glass,	鏡の国の道中で、アリスはいろいろふうがわりなものを見てきました。
this was the one that she always remembered most clearly.	でもずっと後までいちばんくっきり心に残ったのが、この光景でした。
Years afterwards she could bring the whole scene back again, as if it had been only yesterday	何年もたってからでも、アリスはこの場面を丸ごと、ついきのうのできごとみたいにそっくり思い出せたのです
--the mild blue eyes and kindly smile of the Knight	――騎士（ナイト）の穏やかな青い目と優しげなほほえみ
--the setting sun gleaming through his hair, and shining on his armour in a blaze of light that quite dazzled her	――夕日がその髪の毛ごしにぎらついて、甲冑にはねかえった強い光で目がくらくらしたこと
--the horse quietly moving about, with the reins hanging loose on his neck, cropping the grass at her feet	――馬が静かにうろうろして、手綱をゆるく首からぶら下げつつ足下の草をかじっているところ
--and the black shadows of the forest behind	――そして背後の森の黒い影
--all this she took in like a picture,	――そのすべてを、アリスは写真みたいにとりこんだのでした。
as, with one hand shading her eyes, she leant against a tree, watching the strange pair, and listening, in a half dream, to the melancholy music of the song.	片手を額にかざして、木にもたれながらその不思議な騎士（ナイト）と馬のペアをながめ、夢うつつで歌の悲しげな音楽に耳を傾けながら。
`But the tune ISN'T his own invention,' she said to herself:	「でも、この曲ってぜったいにこの人ならではの発明なんかじゃないわ。
`it's "I GIVE THEE ALL, I CAN NO MORE."'	これって『I GIVE THEE ALL, I CAN NO MORE』の曲だもん」とアリスは思いました。
She stood and listened very attentively, but no tears came into her eyes.	そして立って、いっしょうけんめい聴いたのですが、目にはぜんぜん涙が浮かんできませんでした。
`I'll tell thee everything I can;	「汝になるべくすべてを話そう
There's little to relate.	伝えることはほんの少し。
I saw an aged aged man,	ぼくは門にすわった
A-sitting on a gate.	すごく年寄りの男を見かけた。
"Who are you, aged man?" I said,	『お年寄り、あなたはだれ』とぼくはたずねる
"and how is it you live?"	『そしてあなたのお仕事は？』
And his answer trickled through my head	そしておじいさんの答はぼくの頭を
Like water through a sieve.	ざるに入れた水みたいに流れ落ちる。
He said "I look for butterflies	おじいさん曰く『わしは小麦の中に眠る
That sleep among the wheat:	チョウチョたちを探しとる。
I make them into mutton-pies,	それをマトンのパイにして
And sell them in the street.	道ばたにて売りさばく。
I sell them unto men," he said,	そしてそれを売る相手たちは
"Who sail on stormy seas;	嵐の海をわたる男たち
And that's the way I get my bread--	そうやってわしは糊口をしのぐ――
A trifle, if you please."	ちょいとばかり、とはいうものの』
But I was thinking of a plan	でもそのときぼくが考えてたのは
To dye one's whiskers green,	ヒゲを緑に染めること
And always use so large a fan	そしてなるべくでかいうちわを使い
That they could not be seen.	それをいつも隠すこと。
So, having no reply to give	だからおじいさんのことばに対し
To what the old man said,	ぼくは返すことばもなく
I cried, "Come, tell me how you live!"	『ねえ、あなたのお仕事は？』と叫び
And thumped him on the head.	そしておじいさんの頭をたたく。
His accents mild took up the tale:	するとやさしい口調で始まるお話：
He said "I go my ways,	『わしはあちこちでかけて
And when I find a mountain-rill,	山の小川を見つけると
I set it in a blaze;	そいつをはでにふき飛ばし
And thence they make a stuff they call	ロランド・マカサー育毛油なる代物をこしらえる――
Rolands' Macassar Oil--	それだけ苦労してももらえるのは
Yet twopence-halfpenny is all	たったの二ペンス半ばかりなり』
But I was thinking of a way	でもそのときぼくが考えてたのは
To feed oneself on batter,	練り粉を食事にして
And so go on from day to day	毎日毎日そうやって
Getting a little fatter.	ちょっとずつ太ること。
I shook him well from side to side,	ぼくはおじいさんが青くなるまで左右にゆすりまわし
Until his face was blue:	『ねえ、どういう暮らしをしているの？
"Come, tell me how you live," I cried,	どんなお仕事か教えてよ！』と叫ぶ。
He said "I hunt for haddocks' eyes	『わしはまばゆいヒースの中
Among the heather bright,	タラの目を探す
And work them into waistcoat-buttons	そして静かな夜に
In the silent night.	それをチョッキのボタンに仕上げ
And these I do not sell for gold	それは金でも売らないし
Or coin of silvery shine	ピカピカ銀貨でも売りゃしない
But for a copper halfpenny,	お代は銅貨たったの半ペニー
And that will purchase nine.	それだけで九個も買えるのじゃ』
"I sometimes dig for buttered rolls,	『ときにはバターロールを探して地面を掘り
Or set limed twigs for crabs;	あるいはトリモチ枝をカニに仕掛け
I sometimes search the grassy knolls	ときにはハンサム馬車の車輪を求め
For wheels of Hansom-cabs.	草しげる小山を探す。
And that's the way" (he gave a wink)	そしてわしはそのようにして』（とここでウィンク）
"By which I get my wealth--	『富を得ておりまして――
And very gladly will I drink	そして貴殿の尊き健康を祈って
Your Honour's noble health."	喜んで一杯おごられましょうぞ』
I heard him then, for I had just	やっとおじいさんの話がきこえたのは
Completed my design	メナイ橋をワインで煮立て
To keep the Menai bridge from rust	さびないようにするために
By boiling it in wine.	仕掛けをついに完成させたから。
I thanked much for telling me	富の得かたを教えてくれて
The way he got his wealth,	ぼくはおじいさんにお礼を述べた
But chiefly for his wish that he	でもそれは主に、ぼくの尊き健康に
Might drink my noble health.	乾杯したいという願いのためだったけど。
And now, if e'er by chance I put	そしていま、ふとしたひょうしに
My fingers into glue	指をのりにつっこんだり
Or madly squeeze a right-hand foot	いっしょうけんめい右足を
Into a left-hand shoe,	左のくつにおしこんだり
Or if I drop upon my toe	すごく重たいものを
A very heavy weight,	つま先に落としたりするたびに
I weep, for it reminds me so,	ぼくはかつて知っていたあの
Of that old man I used to know--	おじいさんを思い出しては泣く――
Whose look was mild, whose speech was slow,	その姿やさしく、口振りのろく
Whose hair was whiter than the snow,	髪は雪よりも白くて
Whose face was very like a crow,	顔はまるでカラスみたいで
With eyes, like cinders, all aglow,	目はストーブみたいにランランと
Who seemed distracted with his woe,	心労で胸がいっぱいみたいで
Who rocked his body to and fro,	体を前へ後ろへとゆすり
And muttered mumblingly and low,	口に練り粉が詰まったみたいに
As if his mouth were full of dough,	ぶつぶつ小声でつぶやく
Who snorted like a buffalo--	バッファローみたいないびきの
That summer evening, long ago,	あのずっと昔の夏の午後
A-sitting on a gate.'	門にすわってたあのおじいさんを」
As the Knight sang the last words of the ballad, he gathered up the reins, and turned his horse's head  along the road by which they had come.	騎士（ナイト）は、バラッドの最後のせりふを歌い終えると、手綱をまとめて馬の首を、これまで来た道の方向に向かせました。
`You've only a few yards to go,' he said',	「きみはあと数メートル行けばいいだけだよ。
down the hill and over that little brook, and then you'll be a Queen--	丘をおりて、あの小川を越えたら、そしたらきみは女王さまだ――
But you'll stay and see me off first?'	でも、まずちょっと残って、ぼくを見送ってもらえないかな」
he added as Alice turned with an eager look in the direction to which he pointed.	指さした方向へ、アリスがいそいそと向き直ったのをみて、騎士（ナイト）はつけくわえました。
`I shan't be long.	「そんなに長くはかからないよ。
You'll wait and wave your handkerchief when I get to that turn in the road?	待ってて、ぼくがあの曲がり角まできたら、ハンカチをふってくれるよね。
I think it'll encourage me, you see.'	そうしたら、ぼくも元気が出ると思うんだ」
`Of course I'll wait,' said Alice:	「もちろん見えなくなるまで待ちます。
`and thank you very much for coming so far	それと、こんなに遠くまできてくれてホントにありがとう
--and for the song	――それとあの歌だけど
--I liked it very much.'	――すごく気に入りました」とアリス。
`I hope so,'	「そうだといいんだけど。
the Knight said doubtfully:  `but you didn't cry so much as I thought you would.'	でもきみ、思ったほど泣かなかったよね」と騎士（ナイト）は疑わしそうに申します。
So they shook hands, and then the Knight rode slowly away into the forest.	というわけで二人は握手して、騎士（ナイト）はゆっくりと森のなかへ馬を進めました。
`It won't take long to see him OFF, I expect,'	「単に見えなくなるまでなら、実はすぐかもね。どうせまた落っこちるだろうから」
Alice said to herself, as she stood watching him.	とアリスは、立って見送りながらつぶやきました。
`There he goes!	「ほーらまた！
Right on his head as usual!	例によって頭から！
However, he gets on again pretty easily	でも、馬にのりなおすのはかなり楽みたい
--that comes of having so many things hung round the horse--'	――あんなにいろいろ馬にぶらさげてあるおかげだな――」
So she went on talking to herself, as she watched the horse walking leisurely along the road, and the Knight tumbling off, first on one side and then on the other.	こんな具合につぶやきながら、アリスはゆっくり歩み去る馬と、そして騎士（ナイト）が片方へ、そしてまた反対側へと転げ落ちるのをながめました。
After the fourth or fifth tumble he reached the turn, and then she waved her handkerchief to him, and waited till he was out of sight.	四回目か五回目に落ちた頃に曲がり角についたので、アリスはハンカチをふってあげて、そして騎士（ナイト）が見えなくなるまで待ったのでした。
`I hope it encouraged him,'	「あれで元気を出してくれたらいいんだけど」
she said, as she turned to run down the hill:	とつぶやきながら、アリスは身をひるがえして丘をかけおりました。
`and now for the last brook, and to be a Queen!	「そしてこれが最後の小川、それで女王（クイーン）さまになるんだ！
How grand it sounds!'	すっごく豪華なひびき！」
A very few steps brought her to the edge of the brook.	ほんの数歩で、小川のふちまでやってきました。
`The Eighth Square at last!'	「ついに八升目！」
she cried as she bounded across,	と叫びながら、アリスは小川をとびこえ、
and threw herself down to rest on a lawn as soft as moss, with little flower-beds dotted about it here and there.	そしてあちこち小さな花壇のちらばった、コケのようにやわらかい芝生に転がって休みました。
`Oh, how glad I am to get here!	「ここまでこれてすごくうれしい！
And what IS this on my head?'	それと、この頭の上のものはいったいなに？」
she exclaimed in a tone of dismay,	アリスはうろたえて声をあげてしまいました。
as she put her hands up to something very heavy, and fitted tight all round her head.	頭に手をやると、なにかとっても重くて、頭にぐるっとぴったりはまったものがあったからです。
`But how CAN it have got there without my knowing it?'	「でも、そうやってこんなものが、あたしの知らないうちに頭にのっかれるのかしら？」
she said to herself, as she lifted it off, and set it on her lap to make out what it could possibly be.	とアリスはつぶやいてそれを持ち上げてはずし、ひざに載せて、いったいぜんたいそれがなんなのか見きわめようとしました。
It was a golden crown.	それは黄金の王冠でした。
CHAPTER IX   Queen  Alice	第 9 章　アリス女王
`Well, this IS grand!'	「まあ、これはたしかに豪勢だわ！」
said Alice.	とアリス。
`I never expected I should be a Queen so soon	「こんなにすぐに女王さまになれるとは思わなかった
--and I'll tell you what it is, your majesty,'	――そして女王陛下、それならあえて申し上げましょう」
she went on in a severe tone	ときびしい調子で続けます
(she was always rather fond of scolding herself),	（アリスはいつだって、自分をしかるのがちょっと好きなのでした）。
`it'll never do for you to be lolling about on the grass like that!	「そんなふうに、草の上でゴロゴロしてるなんて通りませんよ！
Queens have to be dignified, you know!'	女王さまってもっと威厳がないとダメなんですからね！」
So she got up and walked about	というわけで、アリスは立ちあがって歩き回ってみました
--rather stiffly just at first, as she was afraid that the crown might come off:	――さいしょは、王冠が脱げちゃうんじゃないかと思って、ちょっとぎこちなかったのですが、
but she comforted herself with the thought that there was nobody to see her,	でもだれも見ている人はいないし、と思って自分を安心させました。
`and if I really am a Queen,' she said as she sat down again, `I shall be able to manage it quite well in time.'	そして、またすわりながらこうつぶやきました。
Everything was happening so oddly that she didn't feel a bit surprised at finding the Red Queen and the White Queen sitting close to her, one on each side:	なにもかも、すごくへんてこに起こっていたので、気がつくと赤の女王さまと白の女王さまが、右と左の間近にいつの間にかすわっていても、ぜんぜんおどろきませんでした。
she would have liked very much to ask them how they came there, but she feared it would not be quite civil.	いつのまにやってきたんだか、ぜひともきいてみたいとは思いましたが、でもちょっと失礼なんじゃないかな、とこわかったのです。
However, there would be no harm, she thought, in asking if the game was over.	でも、たぶん試合が終わったのか聞いてみても、いけないことはないかな、と思いました。
`Please, would you tell me--'	『あの、ちょっと教えていただけないでしょうか――』
she began, looking timidly at the Red Queen.	おずおずと赤の女王さまを見て口を開きます。
`Speak when you're spoken to!'	「話しかけられるまで口を開くんじゃない！」
The Queen sharply interrupted her.	女王さまは、ぴしゃりとアリスを制しました。
`But if everybody obeyed that rule,'	「でも、もしみんながその規則どおりにしたら、
said Alice, who was always ready for a little argument, `and if you only spoke when you were spoken to, and the other person always waited for YOU to begin, you see nobody would ever say anything, so that--'	そして自分も話しかけるまで口を開かなかったら、そして相手もいつもこっちが口を開くのを待っていたら、ほら、だれも何も言わなくなっちゃって、それで――」
`Ridiculous!' cried the Queen.	女王さまは叫びます。
`Why, don't you see, child--'	子供よ、わからぬのか――」
here she broke off with a frown, and, after thinking for a minute,	ここで顔をしかめて、せりふがとぎれました。
suddenly changed the subject of the conversation.	そしてしばらく考えこんでから、急に話をそらしました。
`What do you mean by "If you really are a Queen"?	「さっきの『もしあたしがほんとうに女王さまなら』というのは、どういう意味だえ？
What right have you to call yourself so?	なんの権利があって女王を名乗る？
You can't be a Queen, you know, till you've passed the proper examination.	しかるべき試験に合格するまでは、女王にはなれぬののだからな。
And the sooner we begin it, the better.'	そして、ことわざにも言うとおり、試験は急げ。すぐ始めるとしよう」
`I only said "if"!'	「『もし』って言っただけです！」
poor Alice pleaded in a piteous tone.	かわいそうなアリスは、あわれっぽい調子でうったえました。
The two Queens looked at each other, and the Red Queen remarked, with a little shudder,	女王さま二人は顔を見合わせて、そして赤の女王さまが、ちょっと身震いしながら述べます。
`She SAYS she only said "if"--'	「この子は、自分が『もし』と言っただけだと述べておるが――」
`But she said a great deal more than that!'	「でもそれよりはずっといろんなことを発言しましたわよね！」
the White Queen moaned, wringing her hands.	と白の女王さまが、手をもみくちゃにしながらうめきます。
`Oh, ever so much more than that!'	「ほんとうにもう、とてもじゃないけどいろいろと！」
`So you did, you know,'	「まさしくその通り、であろうが」
the Red Queen said to Alice.	と赤の女王さまがアリスに申しました。
`Always speak the truth	「いつも正直におっしゃい
--think before you speak	――口を開く前によく考えて
--and write it down afterwards.'	――そしてあとで書き留めておくこと」
`I'm sure I didn't mean--'	「あたしだって別に本気でそんな――」
Alice was beginning, but the Red Queen interrupted her impatiently.	とアリスが切り出しましたが、赤の女王さまがそれをすぐさまさえぎります。
`That's just what I complain of!	「いまそのことで苦情を申したばかりであろうが！
You SHOULD have meant!	ちゃんと本気でなくてはいかんのじゃ！
What do you suppose is the use of child without any meaning?	本気なしの子供なんて、なんの役もたたないであろう。
Even a joke should have some meaning	冗談にすら、多少の本気はあるべきだし
--and a child's more important than a joke, I hope.	――そして子供は、願わくば冗談よりはだいじであってほしいものだがね。
You couldn't deny that, even if you tried with both hands.'	おまえだって、たとえ両手を使ってみても、それを否定することは能うまい」
`I don't deny things with my HANDS,'	「あたし、手で否定したりしません」
Alice objected.	アリスは反論しました。
`Nobody said you did,'	「だれもするなどとは申しておらぬわ。
said the Red Queen.  `I said you couldn't if you tried.'	単に、使っても否定はできないと申したのじゃ」
`She's in that state of mind,' said the White Queen,	「その子はねえ、そういうお年頃なんでございますよ。
`that she wants to deny SOMETHING	なにかを否定したくてしょうがないんだけれど
--only she doesn't know what to deny!'	――でも、何を否定していいかわからない、という！」と白の女王さま。
`A nasty, vicious temper,'	「性悪で始末におえない気質じゃね」
the Red Queen remarked;	と赤の女王さまが述べます。
and then there was an uncomfortable silence for a minute or two.	そして、一分かそこら、とても居心地の悪いだんまりが続きました。
The Red Queen broke the silence by saying to the White Queen,	だんまりを破ったのは赤の女王さまで、白の女王さまにこう申しました。
`I invite you to Alice's dinner-party this afternoon.'	「本日午後の、アリスの晩餐パーティーにご招待しましょう」
The White Queen smiled feebly, and said	白の女王さまは弱々しくほほえみました。
`And I invite YOU.'	「ではわたしも陛下をご招待いたしますわ」
`I didn't know I was to have a party at all,' said Alice;	アリスが申します。
`but if there is to be one, I think _I_ ought to invite the guests.'	でも、もしあるなら、お客様をご招待するのは、あたしのはずだと思うんですけれど」
`We gave you the opportunity of doing it,' the Red Queen remarked:	「それをやる機会は与えてやったのじゃがの、
`but I daresay you've not had many lessons in manners yet?'	でもおまえ、あえて申せばまだ礼儀作法の授業はあまり受けておらぬであろうが」
`Manners are not taught in lessons,' said Alice.	「礼儀作法は、授業で教わるものじゃありません。
`Lessons teach you to do sums, and things of that sort.'	授業では計算とか、そういうのを教えるんです」とアリス。
`And you do Addition?'	「じゃあ足し算はおできになるわねえ」
the White Queen asked.	と白の女王さま。
`What's one and one and one and one and one and one and one and one and one and one?'	「一足す一足す一足す一足す一足す一足す一足す一足す一足す一足す一足す一はいくつ？」
`I don't know,' said Alice.	「わかりません。
`I lost count.'	途中でついてけなくなっちゃって」
`She can't do Addition,'	「足し算はできない、と」
the Red Queen interrupted.	と赤の女王が割り込みます。
`Can you do Subtraction?	「引き算はできるかえ？
Take nine from eight.'	八引く九」
`Nine from eight I can't, you know,'	「八から九を引くのは無理です、そうでしょう」
Alice replied very readily:	アリスは待ってましたとばかりに答えます。
`but--'	「でも――」
`She can't do Subtraction,'	「引き算もおできにならないのねえ」
said the White Queen.	と白の女王さま。
`Can you do Division?	「じゃあわり算はいかがかしら？
Divide a loaf by a knife	パンをナイフで分割すると
--what's the answer to that?'	――答えはなあに？」
`I suppose--'	「それはたぶん――」
Alice was beginning, but the Red Queen answered for her.	とアリスが言いかけたところで、赤の女王さまがかわりに答えました。
`Bread-and-butter, of course.	「バターパンだよ、もちろん。
Try another Subtraction sum.	引き算をもう一つやってみるがいい。
Take a bone from a dog:	犬から骨をとったら、
what remains?'	なにが残る？」
Alice considered.	アリスは考えました。
`The bone wouldn't remain, of course,	「骨は残らない、わよねえ、もちろん。
if I took it	だって取るんだから
--and the dog wouldn't remain;	――そして犬も残らないでしょう、
it would come to bite me	あたしにかみつきにくるもの
--and I'm sure I shouldn't remain!'	――そしたらあたしだってぜったい残らないわ！」
`Then you think nothing would remain?'	「じゃあ何も残らないと思うわけじゃな？」
said the Red Queen.	と赤の女王さま。
`I think that's the answer.'	「それが答えだと思います」
`Wrong, as usual,'	「ちがうな、毎度ながら」
said the Red Queen:	と赤の女王さま。
`the dog's temper would remain.'	「犬の正気が残る」
`But I don't see how--'	「でもいったいどうして――」
`Why, look here!'	「やれやれ、少しは考えるがよいぞ！」
the Red Queen cried.	と赤の女王さまが叫びます。
`The dog would lose its temper, wouldn't it?'	「骨をとられたら、犬は怒って正気を失うであろうが、え？」
`Perhaps it would,'	「そうかもしれませんわねえ」
Alice replied cautiously.	アリスは慎重に答えました。
`Then if the dog went away, its temper would remain!'	「そうしたら、犬が去ったら、正気のほうがあとに残っているわけじゃろうが！」
the Queen exclaimed triumphantly.	女王さまは、勝ち誇ったように叫ぶのでした。
Alice said, as gravely as she could,	アリスは、なるべく重々しい声を出そうとしました。
`They might go different ways.'	「残らずに別の方向に向かうかもしれないじゃないですか」
But she couldn't help thinking to herself,	でも、ついつい考えてしまうのでした。
`What dreadful nonsense we ARE talking!'	「まったく、どうしてこんな、とんでもなくわけのわかんない話をしてるんだろう！」
`She can't do sums a BIT!'	「この子、計算はカケラもできないときた！」
the Queens said together, with great emphasis.	と女王さまたちは声をあわせ、思いっきりそれを強調してみせました。
`Can YOU do sums?'	「陛下は計算はおできになるんですか？」
Alice said, turning suddenly on the White Queen,	とアリスは、いきなり白の女王さまに向き直って申しました。
for she didn't like being found fault with so much.	こんなにあれこれ粗さがしをされるのがいやだったからです。
The Queen gasped and shut her eyes.	女王さまは息をのんで、目を閉じました。
`I can do Addition,' `if you give me time	「もし時間さえいただければ、足し算はできますのよ
--but I can do Subtraction, under ANY circumstances!'	――でも引き算は、どんな場合でもできませんの！」
`Of course you know your A B C?'	「もちろん A B C はわきまえておるな？」
said the Red Queen.	と赤の女王さま。
`To be sure I do.'	「それはもちろんまちがいなく」
said Alice.	とアリス。
`So do I,'	「わたくしもですのよ」
the White Queen whispered:	と白の女王さまがささやきます。
