returned the other,	隊長は言った。
"has a right to teach me my duty."	「私の義務をうんぬんする権利なぞありません。」
"Very well,"	「分かりました。」
said Mr. Fogg, coldly.	フォッグ氏は静かに言った。
"I will go alone."	「私ひとりで行きます。」
"You, sir!"	「フォッグさん！」
cried Fix, coming up.	フィックスが叫びながらそばに寄ってきた。
"You go alone in pursuit of the Indians?"	「たったひとりでインディアンを追いかけるつもりですか？」
"Would you have me leave this poor fellow to perish	「私が行かなければ、かわいそうにあの男は死んでしまいます。
- him to whom everyone present owes his life?	ここにいるみんなが救われたのは彼の力があったからでしょう。
I shall go."	私はあの男を助けに行きます。」
"No, sir, you shall not go alone,"	「だめですよ、ひとりで行ってはいけません。」
cried the captain, touched in spite of himself.	隊長が声をあげた。
"No!	「絶対にだめです。
You are a brave man.	それにしても、なんて勇敢なお人だ。
Thirty volunteers!"	30人の決死隊を募りましょう！」
he added, turning to the soldiers.	そして、兵士の方に振り返った。
The whole company started forward at once.	兵隊全員が前に進み出た。
The captain had only to pick his men.	隊長はその中から30人を指名すればよかった。
Thirty were chosen, and an old sergeant placed at their head.	30人が選ばれ、老軍曹の指揮下にはいることになった。
"Thanks, captain,"	「隊長に感謝します。」
said Mr. Fogg.	フォッグ氏は言った。
"Will you let me go with you?"	「一緒に行かせてくれませんか。」
asked Fix.	フィックスが話しかけてきた。
"Do as you please, sir.	「ご自由にどうぞ。
But if you wish to do me a favor, you will remain with Aouda.	ですが、よろしければ、アウダのそばにいてくれませんか。
In case anything should happen to me -	私の身に何かあったら―。」
A sudden pallor overspread the detective's face.	探偵の顔が急に青白くなった。
Separate himself from the man whom he had so persistently followed step by step!	一歩一歩、しつこいほどにあとをつけてきた男から離れないといけないのだ！
Leave him to wander about in this desert!	あいつはこの砂漠で姿をくらますだろう！
Fix gazed attentively at Mr. Fogg,	フィックスはフォッグ氏の顔を穴が空くほど見つめた。
and, despite his suspicions and of the struggle which was going on within him, he lowered his eyes before that calm and frank look.	こいつの容疑はまちがいないものなんだ……。
"I will stay,"	「残りましょう。」
he said.	フィックスは言った。
A few moments later, Mr. Fogg pressed the young woman's hand, and, having confided to her his precious carpetbag,	その後フォッグ氏は、アウダの手を握りしめ、持っていた貴重な旅行鞄をあずけた。
went off with the sergeant and his little squad.	そして、軍曹や決死隊とともにその場を去っていった。
It was then a little past noon.	ちょうど正午少し前であった。
Aouda retired to a waiting-room, and there she waited alone,	アウダは待合室に入り、ひとりフィリアス・フォッグを待った。
thinking of the simple and noble generosity, the tranquil courage of Phileas Fogg.	アウダは思った。
He had sacrificed his fortune, and was now risking his life, all without hesitation, from duty, in silence.	全財産をなげうち、ちゅうちょなく命を危険にさらし、ただ黙々と義務を果たしているのだ！
Fix did not have the same thoughts,	フィックスはそうは考えなかった。
and could scarcely conceal his agitation.	動揺をあらわにしていた。
He walked feverishly up and down the platform, but soon resumed his outward composure.	興奮して駅のプラットホームを歩きまわったが、すぐに無理矢理落ち着いた感じを作った。
He now saw the folly of which he had been guilty in letting Fogg go alone.	今さらながら、フォッグ氏をひとりで行かせたことが悔やまれてならなかった。
What!	なんてこった！
This man, whom he had just followed around the world, was permitted now to separate himself from him!	ここまで追跡してきたあの男に、自分のもとから逃げるのを見逃すなんて！
He began to accuse and abuse himself,	フィックスは自分を責めた。
and, as if he were director of police, administered to himself a sound lecture for his greenness.	まるで自分が警視総監で、失態を演じた新人を叱っているみたいだった。
"I have been an idiot!"	「なんて俺はばかなんだ！」
he thought,	フィックスは思った。
"and this man will see it.	「あの男は俺が探偵だと気づいたんだ。
He has gone,	そして行ってしまった。
and won't come back!	もう戻ってこないだろう。
But how is it that I, who have in my pocket a warrant for his arrest, have been so fascinated by him?	だが、なんでだまされたんだろう？
Decidedly, I am nothing but an ass!"	まったく、俺の目は節穴だった！」
So reasoned the detective, while the hours crept by all too slowly.	そんなことを思っている間、時間がとてもゆっくり流れているように思えた。
He did not know what to do.	どうすればいいのか分からなかった。
Sometimes he was tempted to tell Aouda all,	時折、アウダにすべて打ち明けてしまいたくなった。
but he could not doubt how the young woman would receive his confidences.	しかし、アウダがそのことをどう取るかは分かり切っていた。
What course should he take?	このあとどうすればいいのだろうか？
He thought of pursuing Fogg across the vast white plains.	大雪原の果てまでフォッグ氏を追いかけることも考えた。
It did not seem impossible that he might overtake him.	ひょっとしたら、フォッグ氏に追いつけるかもしれなかった。
Footsteps were easily printed on the snow!	なにしろ雪原に足跡が残っているのだ。
But soon, under a new sheet, every imprint would be effaced.	しかしすぐに、あらたな雪のせいで、足跡が消えてしまうだろう。
Fix became discouraged.	フィックスは落ち込んだ。
He felt a sort of insurmountable longing to abandon the game altogether.	すべてをあきらめたいという説明しがたい衝動に駆られた。
He could now leave Fort Kearney station, and pursue his journey homeward in peace.	ところがそのとき、キアニー駅を出発して、何事もなく本国へ帰れるようになってしまったのだ。
Towards two o'clock in the afternoon, while it was snowing hard, long whistles were heard approaching from the east.	午後２時頃、激しい吹雪の中、汽笛の音が東から聞こえてきた。
A great shadow, preceded by a wild light, slowly advanced,	さらにライトの光が見え、大きな影がゆっくりと近づいてきた。
appearing still larger through the mist, which gave it a fantastic aspect.	霧の中をゆっくり進んでくる影に、一同は幻想的な感じを受けた。
No train was expected from the east, neither had there been time for the help asked for by telegraph to arrive.	この時間に東から走ってくる列車はないはずだったし、電報で呼んだ列車が着くにはまだ早すぎた。
The train from Omaha to San Francisco was not due till the next day.	オマハからサンフランシスコに向かう列車は、明日にならないと来ないはずなのだ。
The mystery was soon explained.	その謎はまもなく氷解した。
The locomotive, which was slowly approaching with deafening whistles, was that	機関車が、汽笛をけたたましく鳴らしながら近づいてきたのだ。
which, having been detached from the train, had continued its route with such terrific rapidity,	そう、列車から切り離されて、恐ろしいほどの速度で走り去ったあの機関車だったのだ。
carrying off the unconscious engineer and stoker.	機関士と火夫は、気を失ったまま機関車に乗っていたのだ。
It had run several miles,	機関車は数マイル走り続けた。
when, the fire becoming low for want of fuel, the steam had slackened.	そして、燃料不足で火の勢いが弱まり、蒸気がおさまってきた。
It had finally stopped an hour after, some twenty miles beyond Fort Kearney.	ついに、キアニー駅からおよそ20マイル離れたところで機関車は止まった。
Neither the engineer nor the stoker was dead.	機関士も火夫も死んではいなかった。
After remaining for some time in their swoon, they had come to themselves.	ただ気絶していただけであったので、やがて正気に戻った。
The train had then stopped.	機関車はすでに止まっていた。
The engineer, when he found himself in the desert, and the locomotive without cars, understood what had happened.	機関士は、自分が砂漠の中にいるのに気づき、さらに後ろに客車がないのを見て、何が起こったのか理解した。
He could not imagine how the locomotive had become separated from the train, but he did not doubt that the train left behind was in distress.	どうして機関車が列車から切り離されたのかは分からなかったが、後に残された客車が危機に陥っているものと信じた。
He did not hesitate what to do.	機関士はちゅうちょせずなすべきことを実行した。
It would be prudent to continue on to Omaha, for it would be dangerous to return to the train,	安全を考えれば、オマハに向かう方がよかった。
which the Indians might still be engaged in pillaging.	列車はまだインディアンの略奪にあっているはずだったからだ。
Nevertheless, he began to rebuild the fire in the furnace;	それでも機関士は炉に火を起こした。
the pressure again mounted, and the locomotive returned, running backwards to Fort Kearney.	蒸気がたまり、機関車はキアニー駅へとバックし始めた。
This it was which was whistling in the mist.	この機関車が、霧の中で汽笛を鳴らしていたのだ。
The travelers were glad to see the locomotive resume its place at the head of the train.	乗客は、機関車が再び列車の先頭に取り付けられるのを見て歓声を上げた。
They could now continue the journey so terribly interrupted.	中断されていた旅行を再び続けられるようになったのだから、当然喜んでいた。
Aouda, on seeing the locomotive come up, hurried out of the station, and asked the conductor,	アウダは機関車がやってくるのを見て、駅に走り込み、車掌に尋ねた。
"Are you going to start?"	「出発するおつもりでしょうか。」
"At once, madam."	「すぐに出ます、奥様。」
"But the prisoners, our unfortunate fellow-travelers -"	「ですが、捕らわれた方たちは、あの不幸な方たちは―。」
"I cannot interrupt the trip,"	「列車の運行を止めるわけにはいきません。」
replied the conductor.	車掌が答えた。
"We are already three hours behind time."	「すでに３時間遅れているのです。」
"And when will another train pass here from San Francisco?"	「サンフランシスコ発の次の列車はいつここを通るのでしょうか。」
"Tomorrow evening, madam."	「明日の夕方です。」
"Tomorrow evening!	「明日の夕方！
But then it will be too late!	それでは遅すぎます。
We must wait -"	待っていただかなくて―。」
"It is impossible,"	「それはできません。」
responded the conductor.	車掌が答えた。
"If you wish to go, please get in."	「もし出発したければ、どうぞお乗りください。」
"I will not go,"	「私は出発しません。」
said Aouda.	アウダは言った。
Fix had heard this conversation.	フィックスはこのやりとりを聞いていた。
A little while before, when there was no prospect of proceeding on the journey, he had made up his mind to leave Fort Kearney;	つい今しがた、乗り物の便がなかったときには、キアニー駅を去ろうと心に決めていた。
but now that the train was there, ready to start, and he had only to take his seat in the car, an irresistible influence held him back.	ところが、列車がここにあり、出発の準備が整い、あとは自分の席に座りさえすればいいというときになって、後ろ髪を引かれる思いを抱くようになった。
The station platform burned his feet,	フィックスの足はプラットホームに焦げ付いてしまった。
and he could not stir.	動くことができなかった。
The conflict in his mind again began;	心の中で再び闘いが始まった。
anger and failure stifled him.	不成功に終わるとおもうと、怒りで胸がいっぱいになった。
He wished to struggle on to the end.	最後まで仕事をやり通すことを心に誓った。
Meanwhile the passengers and some of the wounded, among them Colonel Proctor, whose injuries were serious, had taken their places in the train.	一方、乗客たちと負傷者―プロクター大佐は重傷だった―は列車に乗り込んだ。
The buzzing of the overheated boiler was heard,	ボイラーはすでに十分熱くなっていた。
and the steam was escaping from the valves.	蒸気がバルブからもれていた。
The engineer whistled, the train started,	機関車が汽笛を鳴らし、列車は出発した。
and soon disappeared,	すぐに姿が見えなくなった。
mingling its white smoke with the eddies of the densely falling snow.	列車が吐き出した白煙が、激しく渦をまく吹雪に混ざっていった。
The detective had remained behind.	探偵は駅に残っていた。
Several hours passed.	数時間が過ぎた。
The weather was dismal, and it was very cold.	空は暗く、とても寒かった。
Fix sat motionless on a bench in the station.	フィックスは駅のベンチに座ったまま動かなかった。
He might have been thought asleep.	眠っているようにも見えた。
Aouda, despite the storm, kept coming out of the waiting-room,	アウダは、嵐の中、ずっと待合室の外にいた。
going to the end of theplatform, and peering through the tempest of snow,	駅のプラットホームの端に立ち、雪が荒れ狂うさまをじっと見ていた。
as if to pierce the mist which narrowed the horizon around her, and to hear, if possible, some welcome sound.	アウダの視界を狭めている霧の向こうから聞こえてくるはずの音を聞こうとしていた。
She heard and saw nothing.	しかし、何も見えず、何も聞こえなかった。
Then she would return, chilled through, to issue out again after the lapse of a few moments,	体が冷えると待合室に戻ってきたが、２、３分くらいいて、また外に出ていった。
but always in vain.	だがいつも無駄足に終わった。
Evening came,	夕方になった。
and the little band had not returned.	決死隊は帰ってこなかった。
Where could they be?	彼らはどこまで行けただろうか？
Had they found the Indians, and were they having a conflict with them,	インディアンを見つけて戦っているのだろうか？
or were they still wandering amid the mist?	それとも、霧の中でまださまよっているのだろうか？
The commander of the fort was anxious, though he tried to conceal his apprehensions.	砦の隊長は心配でたまらなかったが、そのことを外に出すまいと努力していた。
As night approached, the snow fell less plentifully,	夜が近くなると、雪がややおさまったように思えた。
but it became intensely cold.	だが、外は強烈に寒くなった。
Absolute silence rested on the plains.	絶対的な静寂が雪原をおおっていた。
Neither flight of bird nor passing of beast troubled the perfect calm.	鳥も飛ばず、獣も通らず、完全に落ち着き払っていた。
Throughout the night Aouda, full of sad forebodings, her heart stifled with anguish,	夜じゅうアウダは、悲しい予感を感じて、苦しさで息がつまる思いだった。
wandered about on the verge of the plains.	その心は雪原じゅうをさまよっていた。
Her imagination carried her far off, and showed her innumerable dangers.	想像の中でアウダは遠くまで飛んでいき、数限りない危険を見た。
What she suffered through the long hours it would be impossible to describe.	説明できないある感じに長いこと苦しめられていた。
Fix remained stationary in the same place,	フィックスはまださっきと同じところで動かなかった。
but did not sleep.	だがもう眠っていなかった。
Once a man approached and spoke to him,	一度男が近づいてきてフィックスに話しかけた。
and the detective merely replied by shaking his head.	だが探偵は、返事のかわりにただ頭を振っただけだった。
Thus the night passed.	こうして夜が過ぎていった。
At dawn, the half-extinguished disc of the sun rose above a misty horizon;	夜が明けて、大洋が霧の向こうの水平線から顔を出し始めた。
but it was now possible to recognize objects two miles off.	そして、２マイル離れた先の物が見えるようになった。
Phileas Fogg and the squad had gone southward.	フィリアス・フォッグ氏と決死隊は南へ行っていた。
In the south there was not a sign of them.	その方向に彼らの合図は見えなかった。
It was then seven o'clock.	時刻は朝７時だった。
The captain, who was really alarmed, did not know what course to take.	隊長は真剣に彼らを心配していたが、どうすればいいのか分からなかった。
Should he send another detachment to the rescue of the first?	最初に派遣した部隊を救うために応援部隊を出すべきだろうか？
Should he sacrifice more men, with so few chances of saving those already sacrificed?	すでに犠牲になっている人を救い出すわずかなチャンスのために、これ以上の犠牲を出すべきだろうか？
His hesitation did not last long, however.	しかし、隊長はすぐに心を決めた。
Calling one of his lieutenants, he was on the point of ordering a reconnaissance,	大尉を呼び出して、調査に行くよう命じた。
when gunshots were heard.	そのとき、銃声が聞こえてきた。
The soldiers rushed out of the fort,	兵士たちは砦の外に出た。
and half a mile off they perceived a little band returning in good order.	半マイル先に、整然と並んで帰ってくる小隊を発見した。
Mr. Fogg was marching at their head,	フォッグ氏が小隊の先頭にいた。
and just behind him were Passepartout and the other two travelers,	その後ろに、パスパルトゥーと他の２人の旅行者がいた。
rescued from the Sioux.	スー族から助け出されたのだ。
They had met and fought the Indians ten miles south of Fort Kearney.	決死隊はインディアンをキアニーの南方10マイルのところで見つけて、戦いを挑んだのだった。
Shortly before the detachment arrived, Passepartout and his companions had begun to struggle with their captors,	決死隊が到着する少し前に、パスパルトゥーと２人の仲間はインディアンたちと戦いを始めていた。
three of whom the Frenchman had felled with his fists, when his master and the soldiers hastened up to their relief.	あのフランス人たちがインディアンに倒されたまさにそのときになって、その主人と兵士たちが救援に駆けつけたのだった。
All were welcomed with joyful cries.	助けたものと助けられたものとは、喜びの声で迎えられた。
Phileas Fogg distributed the reward he had promised to the soldiers,	フィリアス・フォッグは兵士たちに、約束した報酬を払った。
while Passepartout, not without reason, muttered to himself,	パスパルトゥーはいかにもすまなそうにこうつぶやくのだった。
"It must certainly be confessed that I cost my master dear!"	「あぁ、またご主人様に無駄金を使わせてしまった……。」
Fix, without saying a word, looked at Mr. Fogg,	フィックスは無言でフォッグ氏を見た。
and it would have been difficult to analyze the thoughts which struggled within him.	この瞬間、彼の中でいかなる考えがめぐっていたのかは、きっと誰にも分からないだろう。
As for Aouda, she took her protector's hand and pressed it in her own,	アウダはというと、保護者の手を取り、強く握りしめた。
too much moved to speak.	まさに言葉以上に語っていた。
Meanwhile, Passepartout was looking about for the train.	さて、パスパルトゥーは列車の姿を探していた。
He thought he should find it there, ready to start for Omaha,	彼はオマハ行の列車が駅にいるものと思っていた。
and he hoped that the time lost might be regained.	その列車に乗れば、失った時間を取り戻せると考えていたのだ。
"The train!	「列車は！
The train!"	列車は！」
cried he.	パスパルトゥーは叫んだ。
"Gone,"	「行ってしまったよ。」
replied Fix.	フィックスが答えた。
"And when does the next train pass here?"	「次の列車はいつここに来るのですか。」
said Phileas Fogg.	フィリアス・フォッグが言った。
"Not till this evening."	「夕方まで来ないそうです。」
"Ah!"	「そうですか。」
returned the impassible gentleman quietly.	彼は表情をまったく変えずに答えた。
Fix the Detective Considerably Furthers the Interests of Phileas Fogg	..フィックス刑事がフィリアス・フォッグの利益を大いに助けようとすること
Phileas Fogg found himself twenty hours behind time.	フィリアス・フォッグは、予定より20時間遅れていることを発見した。
Passepartout, the involuntary cause of this delay, was desperate.	パスパルトゥーは自分が無意識のうちに主人を遅れさせてしまったことを思い、自暴自棄になっていた。
He had ruined his master!	知らぬ間に、彼は主人を破滅に追い込んでしまっていた！
At this moment the detective approached Mr. Fogg, and, looking him intently in the face, said:	探偵がフォッグ氏に近づき、熱心に顔を見つめて言った。
"Seriously, sir, are you in great haste?"	「すみませんが、あなたはとても急いでらっしゃいますね。」
"Quite seriously."	「その通りです。」
"I have a purpose in asking,"	「お尋ねしたいのですが、」
resumed Fix.	フィックスは話し出した。
"Is it absolutely necessary that you should be in New York on the 11th, before nine o'clock in the evening, the time that the steamer leaves for Liverpool?"	「あなたは11日の夜９時以前にニューヨークに着いて、リヴァプール行の汽船に乗ることが、絶対必要なんですね。」
"It is absolutely necessary."	「絶対必要です。」
"And, if your journey had not been interrupted by these Indians, you would have reached New York on the morning of the 11th?"	「そして、この旅行がインディアンどもによって中断されなかったら、11日の朝にニューヨークに到着することになっていましたね。」
"Yes,	「そうです。
with eleven hours to spare before the steamer left."	汽船の出航まで12時間の余裕がありました。」
"Good!	「分かりました。
You are therefore twenty hours behind.	すると、あなたは20時間遅れていることになります。
Twelve from twenty leaves eight.	ですが、20引く12は８ですから、
You must regain eight hours.	要は８時間遅れているわけです。
Do you wish to try to do so?"	やってみませんか？」
"On foot?"	「歩いてですか。」
asked Mr. Fogg.	フォッグ氏が尋ねた。
"No; on a sledge,"	「いや、そりでです。」
replied Fix.	フィックスが答えた。
"On a sledge with sails.	「帆をあげたそりを使います。
A man has proposed such a method to me."	ある男が私にその乗り物を勧めたんです。」
It was the man who had spoken to Fix during the night, and whose offer he had refused.	その男は、夜になってフィックスに話しかけ、そして断られた男だった。
Phileas Fogg did not reply at once,	フィリアス・フォッグはすぐには答えなかった。
but Fix, having pointed out the man,	だがフィックスは、その男を指さした。
who was walking up and down in front of the station,	男は駅前をあちこち歩いていた。
Mr. Fogg went up to him.	フォッグ氏は男に歩み寄った。
An instant after, Mr. Fogg and the American, whose name was Mudge, entered a hut built just below the fort.	その後すぐ、フォッグ氏とそのアメリカ人―名をマッジといった―とは、砦の下に建っているあばら屋に入っていった。
There Mr. Fogg examined a curious vehicle,	そこでフォッグ氏は奇妙な乗り物を見た。
a kind of frame on two long beams,	２本の長い梁《はり》の上に、車体のような物が乗っていた。
a little raised in front like the runners of a sledge,	そりの板のように前が反っていた。
and upon which there was room for five or six persons.	５、６人は乗れるくらいのスペースが車体にはあった。
A high mast was fixed on the frame,	マストが１本車体に取り付けられていた。
held firmly by metallic lashings, to which was attached a large brigantine sail.	マストはワイヤーで固くくくられ、大きな帆が付けられていた。
This mast held an iron stay upon which to hoist a jib-sail.	さらに、三角帆を巻き上げるための針金の支索も付いていた。
Behind, a sort of rudder served to guide the vehicle.	後ろには、この乗り物を操縦するための舵のようなものがあった。
It was, in short, a sledge rigged like a sloop.	つまりこのそりは、スループ帆船のように操縦するのだった。
During the winter, when the trains are blocked up by the snow, these sledges make extremely rapid journeys across the frozen plains from one station to another.	冬の間、列車が雪のせいで走れなくなると、このそりは極寒の大地をすべり、駅と駅の間をとても速いスピードで走るのだった。
Provided with more sails than a cutter, and with the wind behind them, they slip over the surface of the prairies with a speed equal if not superior to that of the express trains.	このそりはふんだんに帆を張って追い風を集め、急行列車に勝るとも劣らぬ速度で、プレーリーをすべっていくのだった。
Mr. Fogg readily made a bargain with the owner of this land-craft.	フォッグ氏はすぐにこの陸上船の持ち主と契約を結んだ。
The wind was favorable,	風は良かった。
being fresh, and blowing from the west.	西から勢いよく吹いていた。
The snow had hardened,	雪は堅くなっていた。
and Mudge was very confident of being able to transport Mr. Fogg in a few hours to Omaha.	マッジはフォッグ氏を数時間でオマハまで送れるだろうと考えていた。
Thence the trains eastward run frequently to Chicago and New York.	オマハに行けば、列車はシカゴやニューヨークに向かって走っているのだ。
It was not impossible that the lost time might yet be recovered,	失った時間を取り戻すのは不可能ではなかった。
and such an opportunity was not to be rejected.	だから、このチャンスに賭ける価値はあった。
Not wishing to expose Aouda to the discomforts of traveling in the open air, Mr. Fogg proposed to leave her with Passepartout at Fort Kearney,	フォッグ氏はアウダを外気にさらすような旅行をさせたくはなかったから、パスパルトゥーと一緒にキアニー駅に残ることを勧めた。
the servant taking upon himself to escort her to Europe by a better route and under more favorable conditions.	パスパルトゥーは、アウダに付き添って、もっと快適なルートを使ってヨーロッパまで送り届けると約束した。
But Aouda refused to separate from Mr. Fogg,	しかしアウダはフォッグ氏と別れるのを断った。
and Passepartout was delighted with her decision,	パスパルトゥーはその答えをうれしく思った。
for nothing could induce him to leave his master while Fix was with him.	フィックスが主人と一緒にいる間はなんとしても主人のそばにいるつもりだったからだ。
It would be difficult to guess the detective's thoughts.	探偵が何を考えていたのかはよく分からなかっただろう。
Was this conviction shaken by Phileas Fogg's return,	フィリアス・フォッグが帰ってきたことで、彼の確信はぐらついているのだろうか？
or did he still regard him as an exceedingly shrewd rascal, who, his journey round the world completed, would think himself absolutely safe in England?	それともまだフォッグ氏を、世界一周旅行を完成させて、もうこれで絶対に安全だと考えている、ずる賢い悪党だと信じているのだろうか？
Perhaps Fix's opinion of Phileas Fogg was somewhat modified, but he was nevertheless resolved to do his duty,	たぶん、フィックスの考えは少しは変わったのだろうが、それでも自分の義務は果たそうとしていた。
and to hasten the return of the whole party to England as much as possible.	そして、できるだけ早くイングランドに一行を連れていこうと焦っていた。
At eight o'clock the sledge was ready to start.	そりの準備は８時に完了した。
The passengers took their places on it, and wrapped themselves up closely in their traveling-cloaks.	乗客はそりに乗り込み、外套をしっかり着込んだ。
The two great sails were hoisted, and under the pressure of the wind the sledge slid over the hardened snow with a velocity of forty miles an hour.	２枚の帆が大きく広がり、風の力を受けてそりは時速40マイルで堅くなった雪の上をすべり出した。
The distance between Fort Kearney and Omaha, as the birds fly, is at most two hundred miles.	キアニー〜オマハ間は、直線距離では200マイル近くあった。
If the wind held good, the distance might be covered in five hours.	風が良ければ、その距離を５時間で走れるはずだった。
If no accident happened the sledge might reach Omaha by one o'clock.	事故さえなければ、１時にはオマハに着けるかもしれなかった。
What a journey!	なんという旅行だったろう！
The travelers, huddled close together, could not speak for the cold,	旅行者たちは狭い空間に詰め込まれ、寒さのために何も話せなかった。
intensified by the rapidity at which they were going.	すごい速度で走っていたから、なおさら寒かった。
The sledge sped on as lightly as a boat over the waves.	そりは波に乗ったボートのように軽やかにすべっていった。
When the breeze came skimming the earth the sledge seemed to be lifted off the ground by its sails.	地表すれすれに風が吹いてくると、その風を帆が受けて、浮かび上がったように思えた。
Mudge, who was at the rudder, kept in a straight line, and by a turn of his hand checked the lurches which the vehicle had a tendency to make.	マッジは舵を取っていた。
All the sails were up,	帆はすべてあげられていた。
and the jib was so arranged as not to screen the brigantine.	船首の三角帆もあげていたが、後部マストの梯形帆《ていけいほ》で風をさえぎられることはなかった。
A top-mast was hoisted, and another jib, held out to the wind, added its force to the other sails.	中マストもあがり、風をいっぱいに受けた上檣帆《じょうしょうはん》が他の帆の推進力を助けていた。
Although the speed could not be exactly estimated, the sledge could not be going at less than forty miles an hour.	正確には言えないが、そりはほぼ時速40マイル以上で走っているものと思えた。
"If nothing breaks,"	「もしどこも壊れなければ、」
said Mudge,	マッジが言った。
"we shall get there!"	「無事に送り届けられますよ。」
Mr. Fogg had made it Mudge's interest to reach Omaha within the time agreed on by the offer of a handsome reward.	フィリアス・フォッグはマッジに、オマハに着いたら相当な報酬を約束していたから、マッジも気合いを入れていた。
The prairie, across which the sledge was moving in a straight line,	そりはプレーリーを、直線コースを保ってすべっていた。
was as flat as a sea.	プレーリーは海のように平らだった。
It seemed like a vast frozen lake.	巨大な湖が凍ったらかくやという景色だった。
The railroad which ran through this section ascended from the southwest to the northwest by Great Island, Columbus, an important Nebraska town, Schuyler and Fremont, to Omaha.	鉄道はこの地域を、南西から北東へと走り、ネブラスカ州の重要な町である、グランド・アイランドやコロンバスを通り、さらにシュイラーやフレモントをを経てオマハに至る。
It followed throughout the right bank of the Platte River.	線路はプラット川の右側に沿っていた。
The sledge, shortening this route, took a chord of the arc described by the railway.	線路が弧を描いていたので、そりはその弦の部分を通ることで走行距離を縮めた。
Mudge was not afraid of being stopped by the Platte River,	マッジはプラット川に進路をさえぎられることは心配していなかった。
because it was frozen.	川は凍っていたからだ。
The road, then, was quite clear of obstacles,	行く手には障害は全くなかった。
and Phileas Fogg had but two things to fear	ただ、フィリアス・フォッグには２つ心配事があった。
-an accident to the sledge, and a change or calm in the wind.	そりの事故と、風がなくなってしまうことである。
But the breeze, far from lessening its force, blew as if to bend the mast,	しかし風はその力を緩めず、マストを折ろうとしているみたいに吹いていた。
which, however, the metallic lashings held firmly.	その力に鉄索はよく耐えていた。
These lashings, like the chords of a stringed instrument, resounded as if vibrated by a violin bow.	そして、弦楽器の弦のように、バイオリンの音色に似た音を奏でていた。
The sledge slid along in the midst of a plaintively intense melody.	そりは悲しげなメロディーを立てながらすべっていた。
"Those chords give the fifth and the octave,"	「この音は５度音程と８度音程だね。」
said Mr. Fog.	フォッグ氏は言った。
These were the only words he uttered during the journey.	そりに乗っている間にフォッグ氏が話したのはこれだけだった。
Aouda, cosily packed in furs and cloaks, was sheltered as much as possible from the attacks of the freezing wind.	アウダはというと、毛皮と外套で身を包み、できる限り冷たい風に体をさらさないようにしていた。
As for Passepartout, his face was as red as the sun's disc when it sets in the mist, and he laboriously inhaled the biting air.	パスパルトゥーは、霧のせいで太陽みたいに顔を赤くし、刺すような冷たさの空気を苦労して吸いこんでいた。
With his natural buoyancy of spirits, be began to hope again.	彼の心は快活さを取り戻し、再び希望を持ち始めた。
They would reach New York on the evening, if not on the morning, of the 11th,	11日の朝にはニューヨークに着けないが、夕方には着けるだろう。
and there was still some chance that it would be before the steamer sailed for Liverpool.	そして、そこに停泊しているリヴァプール行の汽船にはきっと間に合うだろう。
Passepartout even felt a strong desire to grasp his ally, Fix, by tbe hand.	パスパルトゥーは、盟友であるフィックスと握手したいと思った。
He remembered that it was the detective who procured the sledge, the only means of reaching Omaha in time;	期限に間に合うようにオマハに着ける唯一の手段であるこのそりを手にいれたのが、他ならぬこの探偵であることを思い返していた。
but, checked by some presentiment be kept his usual reserve.	だが、虫の知らせを感じて、いつもの態度を守っていた。
One thing, however, Passepartout would never forget,	ところで、パスパルトゥーはひとつのことが忘れられなかった。
and that was the sacrifice which Mr. Fogg had made, without hesitation, to rescue him from the Sioux.	そう、彼を救うために、フォッグ氏がためらいもせずに犠牲を払ったという事実である。
Mr. Fogg had risked his fortune and his life.	フォッグ氏は財産のみならず、命まで危険にさらしたのだ。
No! His servant would never forget that!	フォッグ氏の従者たるもの、どうしてそれを忘れることができようか！
While each of the party was absorbed in reflections so different, the sledge flew past over the vast carpet of snow.	一行がそれぞれ違ったもの思いにふけっている間に、そりは一面に広がった雪のカーペットの上を飛ぶようにすべっていた。
The creeks it passed over were not perceived.	小川をたくさん通りすぎたのだが、それを感じなかった。
Fields and steams disappeared under the uniform whiteness.	野も川も白一色の下に消えていた。
The plain was absolutely deserted.	平野にはまったく人がいなかった。
Between the Union Pacific road and the branch, which unites Kearney with Saint Joseph it formed a great uninhabited island.	ユニオン・パシフィック鉄道と、キアニーからセント・ジョセフに至る支線の間は、さながら大きな無人島であった。
Neither village, station, nor fort appeared.	村も駅も、砦さえも見えなかった。
From time to time they sped by some phantom-like tree,	ときには枯れ木の間をすべった。
whose white skeleton twisted and rattled in the wind.	枯れ木は白い骸骨のように風で揺れ、音を鳴らしていた。
Sometimes flocks of wild birds rose,	ときには野鳥が一斉に飛び立った。
or bands of gaunt, famished, ferocious prairie-wolves ran howling after the sledge.	ときには飢えのためにやせ衰えたコヨーテの群れがそりの後を追いかけてきた。
Passepartout, revolver in hand,	パスパルトゥーは銃をかまえた。
held himself ready to fire on those which came too near.	あまり近くまで来たら撃つつもりだった。
Had an accident then happened b the sledge, the travelers, attacked by these beasts,	今そりが故障してしまったら、旅行者はコヨーテに襲われるに違いなかった。
would have been in the most terrible danger.	それこそがもっとも危険だった。
But the sledge held on its even course, soon gained on the wolves,	だがそりはすべり続け、コヨーテをふりきった。
and before long left the howling band at a safe distance behind.	コヨーテはまだうなっていたが、その姿ははるか後ろになった。
